reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
b3ad7362-5773-44e6-bacc-4c88258de98e,Fitri nur Afina,https://play-lh.googleusercontent.com/a/ACg8ocIu5o772VFv3ymnwepW9JIzTLTqpVD6NgCqNHsaNcdRrwAKuA=mo,"ribet, hrus login terus setiap kali mau masuk. bisa lebih dibuat praktis?",2,4,2.0.54,2022-06-19 17:27:31,,,2.0.54
dd897351-3dde-479d-aaf8-800e411784dd,Juju,https://play-lh.googleusercontent.com/a/ACg8ocLpI1R7_EGIVgnevjtsu_JldO5qQkjTQN3vpTeYcEb1-Edfpw=mo,Very handy,5,0,2.0.62,2022-06-07 19:35:43,,,2.0.62
d4716879-168a-4aeb-b63a-fb7fe6cdf8a2,Muhammad Rizky,https://play-lh.googleusercontent.com/a/ACg8ocI_xEegnreebZkEvU4JuRg2MawYN2N4hRJ3botcd8jidC-j6w=mo,"tolong di perbaiki ya, jangan buriq",1,0,,2022-05-25 08:01:41,,,
319f8af1-82f9-4a94-afd7-d87cd58a5c44,Ragil Indra,https://play-lh.googleusercontent.com/a-/ALV-UjX6pkOjahd444z5cDEb3_t-NAFKY5PBZEE34-99RHkk8OU4ADeO,"Tolong agar tidak logout otomatis, dan bisa membuka link dari pengumuman kelas, buat apa ada pengumuman kelas kalau link meeting gak bisa dipencet",1,5,2.0.62,2022-05-19 09:30:50,,,2.0.62
1f11eedb-b5d7-4de2-b5ea-d52f043bc18d,CAGIVA AFIFAH MUYASAROH,https://play-lh.googleusercontent.com/a-/ALV-UjVMWIqfZgQHtCLXCr2G33s4HHaHsQU5ouz175jVBQwSPwzmeqOj,"Sering logout sendiri, saya coba pakai device lain malah tidak bisa login, padahal sudah saya cek berkali kali tidak ada kesalahan penulisan, tidak ada notifikasi masuk, survey kesehatan loading lama banget padahal sudah stabil jaringannya untuk menjalankan berbagai aplikasi lainnya, saya sampai alpha 5 kali karena tidak ada notifikasi masuk, tau tau sudah terlembat, mohon untuk diperbaiki lagi",1,19,2.0.62,2022-05-17 11:37:37,,,2.0.62
3314e257-790a-4f94-9484-4c134a0515c5,Muhammad Faturachman Tectona,https://play-lh.googleusercontent.com/a-/ALV-UjVrAzaGJLaSeLQ-2K6fa_6fgAM0CQlHGCCaB_7CMRWJ7I_zqE_ysg,Untuk aplikasibga mungkin bisa dibenarkan karena beberapa kali sering logut sendiri. Semangat developernya 👍,2,0,,2022-03-31 19:43:46,,,
d5d35269-26d9-424f-89e4-9c2529d7eb6a,Alvin Maulana Ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocI8qDdm1-KSM8YLLFl3FjTZY-wm0GPLBe2Z8IZXUQ0WzNifTQ=mo,alpha 5 kali gara gara error dan gaada notif,1,0,,2022-03-31 09:47:04,,,
d9302e6b-546f-4e7f-98ba-bc897af9e413,M Arroyan,https://play-lh.googleusercontent.com/a-/ALV-UjUgowRFcZvIJSxHYzLY33pp-LPgMrNYY5hvS7Ojv6Nl0CehO5U,mantap,2,0,,2022-03-27 14:13:05,,,
b3e6a40d-88a0-49dc-ae79-69f8ac59c6f2,sutiono sutiono,https://play-lh.googleusercontent.com/a-/ALV-UjUjgfjPiNVAV7ggpX4bjR_3x2v5JKhIDq_zyL3tz8we6C7Sp6ZFvg,Bagus juga,4,0,2.0.61,2022-03-22 14:46:37,,,2.0.61
528b6d93-beb8-4c34-a717-9b5170c08a7a,Jordan Gideon,https://play-lh.googleusercontent.com/a-/ALV-UjVKChrMkCoVicLSVdWUZ9LLyjXbjECT92C9Xuvw6QeujTMqws63,"kacau survey kesehatan, masa covid tiap jam 😔😔",1,0,2.0.60,2022-03-19 23:24:13,,,2.0.60
c2cc1a45-de6c-43e0-a14c-5f4818a038a9,UlaAca,https://play-lh.googleusercontent.com/a-/ALV-UjXIgZPE2pod_Q0qnipbXuGKCPrZf-sDTlI3gDOkGI4INwxQndFu,"Tolong lah developer, jangan log out sendiri, saya alpha sampai 4 kali lohhh, notifikasi keluar kalau absennya sudah kelewat, pas mulai motifnya gak semua matkul ada",2,22,2.0.60,2022-03-17 15:14:26,,,2.0.60
10322cdf-72e8-41ec-88e7-7d518cf876dd,Roihan Abdulloh,https://play-lh.googleusercontent.com/a-/ALV-UjUazl8pH8cQNzIDo4EPmqSljtYxeO2iPnqHfAVF8tqRtW2qognQ,"Setelah update, jadi tidak muncul notifikasi presensinya",3,0,,2022-03-16 11:21:20,,,
a4deb401-d000-44df-88e3-5526475a25c0,hendro gunarto,https://play-lh.googleusercontent.com/a/ACg8ocJhNJTfFK3KLn5z3u9agDov7ixoLmwWUqhrDCcQ5tPJtISFWA=mo,Bagus,5,0,2.0.60,2022-03-14 08:37:29,,,2.0.60
c1307b6b-b4d4-4f64-9544-a05b571b48fe,Mochammad Roviq,https://play-lh.googleusercontent.com/a-/ALV-UjU-7XeJMoEgpTw_bgSLppP0uKe_9EqAxdOghlexONmxlRp3Z7xD,Topbgt,5,0,2.0.60,2022-03-09 20:12:05,,,2.0.60
84ecb4dd-4b06-40bd-8168-72ed17525eee,Muhammad Faris Rizki Pratama,https://play-lh.googleusercontent.com/a/ACg8ocL4qOO2jPK-Ufu5F2azjenWM5uKtgPkGI--ViyomtF4gfawMQ=mo,"Mohon diperbaiki lagi min, untuk presensi lewat siam terdapat kendala terus",3,2,2.0.60,2022-03-08 08:36:30,,,2.0.60
3b6350ae-3f82-4517-8457-c1e008d03ab7,Ulinnnuha Widiatmoko,https://play-lh.googleusercontent.com/a-/ALV-UjVwt1lS3GNLxzOoC-awZqS8MRy3cOx3KIIZc90vyKWYhT0GIRO_,"Kadang bikin mangkel , tapi ya ok doang.",3,5,2.0.60,2022-03-08 07:48:44,,,2.0.60
3fc50bc9-1e89-4642-a491-dad91e09e09d,Tri Adi,https://play-lh.googleusercontent.com/a-/ALV-UjVKC_A6-usM-a-ljZpR4ALUC2aXXmJPSThbLt7aYEqY07jx-Mg6,kurang,3,0,2.0.57,2022-03-07 17:51:01,,,2.0.57
6613578f-5067-45aa-aab3-10a117d7d6fb,Tayo Universe,https://play-lh.googleusercontent.com/a-/ALV-UjUkhMwcdUn8raU2_5DK57pIvJOg-gsC6gkf9t9dyQ7RerKAA98,"Om tolong om, mau absensi ada survei kesehatan, lama banget loading nya.. fix dong om",2,0,,2022-03-07 11:37:18,,,
161ee629-6510-4a29-8e7d-95ef9a02ec41,Lakio Juoa,https://play-lh.googleusercontent.com/a/ACg8ocKh_jzIUS-q_G7MG0jI7DbbJn6x3YoFTytDL7dej9KMBaUxTA=mo,Tolong diperbaiki ketika akan masuk selalu akunnya tidak tersimpan membuat kita harus login ulang setiap ingin absensi,1,0,,2022-03-07 09:17:13,,,
489cac59-39e5-4ac1-a705-1807acaa8502,Ferdinand Pratama,https://play-lh.googleusercontent.com/a/ACg8ocIRrBfblpsONHtDWwl6hmQ7QWK3U4eHS3Civ_HOiHUjlQEOetU_=mo,"Saya alpha 4 kali gara2 gak bisa absen, loading terus. Padahal saya cek jaringan lancar banget gak ada masalah. Tapi mau absen aja susah. 30 menit ditungguin gak selsai loadingnya sampe waktu absensi habis. Gimana ini tolong",1,22,2.0.60,2022-03-07 08:37:46,,,2.0.60
e6795dd7-a5d2-47ed-b917-3cc46d260702,Ahdiyat Rizaldi,https://play-lh.googleusercontent.com/a/ACg8ocI1UYyl-5AUxJDWy_uxwp8hJ4c1b774zgiKlmRHHqk9y-BnTA=mo,"Tiap mau absen harus login lagi, lama. Kemudian kenapa harus survei kesehatan tiap hari, bikin lebih lama lagi buat absen.",1,2,,2022-03-04 08:09:52,,,
37f2efa2-ebe5-41df-a67d-13fc2d7a9eaf,Rendy Waskito Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocI2LW6EMcBByFyEot_CSAXf6lNT_ed84iYWHXQ5_UsQWjnVqw=mo,error terossssss,1,0,,2022-03-04 08:06:32,,,
446404ec-b2ee-40ce-8d29-48c361bdbe34,Mochammad Yosi Pratikno,https://play-lh.googleusercontent.com/a-/ALV-UjWvIxiTNrWfUX5j_3os3yHdMU4-xLvL2ShGEbA2m3Ti3SjmNFuJ,Loginnya gbisa dibuat selamanya gtu ya ?,4,0,,2022-03-03 15:46:57,,,
0226c302-b1c3-4a16-8c12-569c560fc8ff,Lilik Eka Radiati,https://play-lh.googleusercontent.com/a/ACg8ocLqN7NlWrmliN7k1_XK-y270b0XF2AWqts1TyYwFlAjk2hPGw=mo,Good job,5,0,2.0.60,2022-03-03 05:22:06,,,2.0.60
1b9ff080-d761-4231-8f7e-a94317e0ba8a,Indra Nst,https://play-lh.googleusercontent.com/a/ACg8ocK_DaKbZIpKeu4l6bq4g2FvFHKQfh_MP_dIuaDNs6vjeVSE4w=mo,Mohon lebih ditingkatkan lagi fitur fiturnya dan lebih detail lagi ...,5,0,2.0.57,2022-03-02 18:37:37,,,2.0.57
9c6bcccf-863c-40c6-a86d-bd5b121b6394,gamer and hacker,https://play-lh.googleusercontent.com/a-/ALV-UjXgV4Lfdpf2-ihhEwesG8mLiJVM3oQSu6iyYnL4Db3Y_DH1CNg,Makin ribet pakainya. Mendingan yang versi dulu sekali,1,0,2.0.57,2022-03-01 11:29:59,,,2.0.57
5dbb5276-5d45-4fb7-a66f-e89063ab716e,Iza Erviana,https://play-lh.googleusercontent.com/a-/ALV-UjWlN6KqGh2PrfZiXk2jCTpahrQhcRmDZVUl6jonolmPuP14b79qrw,"Tolong djperbaiki, masa tiap buma harus login terus, dan udah 2× eror semingguan lebih",3,1,2.0.57,2022-02-25 22:30:53,,,2.0.57
8ae621a1-6c50-49c7-ba97-223965816c5c,bari alif,https://play-lh.googleusercontent.com/a/ACg8ocIsJinsjsMATyUzKL7kDHbEqjkYoiMk7vgn3d12wEIme3o0Vg=mo,"SURVEY KESEHATAN TERUS TIAP MAU ABSEN, PADAHAL UDAH NGISI TAPI TETEP AJA MUNCUL TIAP HARI, MANA SERVERNYA AMPAS, PADAHAL DOSEN CUMA NGASIH 5 MENIT BUAT ABSEN, ALHASIL JADI KELEWAT ABSEN GARA2 SURVEY KESEHATAN YANG SERVERNYA AMPAS, BAYAR UKT MAHAL2 TAPI FASILITAS KEK GINI, HADEHH",1,0,,2022-02-25 09:51:39,,,
31ec578e-93b2-4942-a93c-c6bd40315194,Rizky Danar Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjVklHIZ9zrm7ML3Bmz129dmPNNfpeo8fmaJoAXKz8dq6LrE8qQ2,susah banget buat absen,1,2,2.0.57,2022-02-25 07:20:26,,,2.0.57
040c1236-5096-44e9-b544-91b25376d4ea,satria wahidz,https://play-lh.googleusercontent.com/a-/ALV-UjXOKMIQheLnzXe07b9Cx9e1mgy7yOPwXoFjIgjDrsmcwyNR8kw_,Tolong diperbaiki masa habis login keluar aplikasi keluar2 sendiri jadi susah gk efesien. Untuk it ub tolong diperbaiki ya agar user nyaman,1,7,2.0.57,2022-02-22 08:40:52,,,2.0.57
381211dd-a85d-4bc5-9722-121822c67b28,MUHAMMAD RAFLI,https://play-lh.googleusercontent.com/a-/ALV-UjWT2-ZnZDonnPfog8q5q83kTr9jFDfxIy5M6TTxzTGmgO5evQbQDQ,💙,5,0,2.0.57,2022-02-17 11:17:31,,,2.0.57
b7ec6aa3-c4c2-4f23-ad5c-422732bea356,rakha jatindra,https://play-lh.googleusercontent.com/a/ACg8ocJwBHmIYoLfM796V8wUnkLtlkC_imoq3mqSOkTU6T2ay4fKIQ=mo,Kenapa harus login ulang setiap masuk?,1,0,2.0.54,2022-02-14 08:16:54,,,2.0.54
2cb18f24-05be-416e-a9a4-83138a084575,rijek,https://play-lh.googleusercontent.com/a/ACg8ocJRAToxZFGY_kwKrlDarLJAn-6aTDfqHgjRyhK89EnrvEQ4tQ=mo,Suka logout,2,2,2.0.54,2022-02-10 19:21:29,,,2.0.54
0f06b151-fde0-48cd-b76a-69f0f8620eb5,Psy Azz,https://play-lh.googleusercontent.com/a-/ALV-UjXM--EYPESjmbAtzVSEPezE67fstXHURs72HkWoDZymYrjwlrkO,"Setiap kali mau masuk harus login berkali-kali. Walaupun bisa remember password, tetapi agak terganggu karena sistem login nya yang terlalu lemot. Ada sekitar beberapa detik setelah masuk aplikasi baru kelempar ke halaman login. Saran saya tolong kasih opsi stay logged in supaya tidak repot² melakukan hal di atas.",3,73,2.0.54,2022-02-10 09:38:57,,,2.0.54
22468397-dd8e-4db8-a757-e4e38314a8a9,diajeng O P W,https://play-lh.googleusercontent.com/a/ACg8ocJkXC21YAfXzyJX11RXPA4t9jkbWtF2E0fTJ-TO9l_1o5ckGQ=mo,"Sering banget harus login ulang, pas absen sering load terus... :(",2,1,,2022-02-09 08:54:42,,,
223b5053-1beb-4c44-9c79-6d3381ec5a59,Hafidz Indirwan,https://play-lh.googleusercontent.com/a/ACg8ocJk7jIVRHzszfCB5-2Nh9j3tvDduJwKqHuxTyd-L8AKtFJQ5A=mo,Semangat,4,0,2.0.54,2021-12-25 15:38:56,,,2.0.54
af7261c1-b15c-4965-96d3-78f16ca527e8,Hamra Tamim,https://play-lh.googleusercontent.com/a-/ALV-UjUUifoDc-UEJqmzr5Ol1F8yLHNdHoUPbFYNCdx4aFY3MNNYoqc,Ntaps,5,0,,2021-12-18 02:23:56,,,
a4c61f72-9acd-4edf-a4e6-0b783ecfece9,Nanda Fautri Handayani,https://play-lh.googleusercontent.com/a/ACg8ocLXm3p7jZ08bQrd6rZ6P0QLN3qR_6KOfCtQc4c28PWJdcaANw=mo,"Mohon maaf aplikasinya mungkin bisa di perbaiki lagi ,karena tidak muncul notifikasi,akhirnya absensi saya kena alfa",2,6,2.0.54,2021-12-13 11:54:08,,,2.0.54
3061ba05-fc62-4f0d-942a-c66443b643fe,Hanan Indra,https://play-lh.googleusercontent.com/a-/ALV-UjW-Fcx9naxtX68AG7Uff6SU2WoZX-KVh6VriceJ5HJr74Uxgjki,harus log in bolak balik tiap buka aplikasinya,1,1,,2021-12-01 11:11:49,,,
a57ff104-2bd9-4270-b9f4-1eddb92696cb,DES SANDI FERNANDO GINTING,https://play-lh.googleusercontent.com/a/ACg8ocJ_WtaGmMAeJm9PBdlZJqHMO1Cz0sMTuURpkxP7PeuNwSbZ6Q=mo,"Menyusahkan untuk login kembali, sangat tidak efisien, dan juga suka log in error. Semoga kedepannya untuk perihal log in kembali dapat di perbaiki karna tidak nyaman.",1,23,2.0.54,2021-11-30 10:34:09,,,2.0.54
9acc2bf8-ab09-4c61-a8f3-4cf2968798da,Naufal Lazuardi,https://play-lh.googleusercontent.com/a-/ALV-UjWEEJ7MnZgdIU0Yx9fkATnq-qfC_WXUj-_YO_4MWmbhPVwFHkoNsA,Alhamdulillah,5,0,2.0.54,2021-11-27 07:41:10,,,2.0.54
f9c994f8-a4a2-42ea-9231-dcf6cf934006,fauzan akhdan,https://play-lh.googleusercontent.com/a-/ALV-UjUPsTamqMDrIfFlZQSF968vNe65EkemkSuP8EP-G1XC3-4kjeTU,"Kurang praktis karena harus login ulang tiap masuk ke aplikasi, kadang udah login malah keluar sendiri ke halaman awal",1,11,2.0.54,2021-11-25 11:28:30,,,2.0.54
eac711c2-6ab3-4f85-b1a5-01d555405d3d,fatkhan ilmu,https://play-lh.googleusercontent.com/a/ACg8ocIdZBt9Q8GlBTN5S6O-acawGSWrt0FUYB_WFvRpEjVQIMt9wg=mo,"Mohon maaf, mengapa ya akhir akhir ini notifikasi presensi dari gapura tidak muncul? Terimakasih",4,1,2.0.51,2021-10-07 11:44:47,,,2.0.51
d88bf1f3-ddf0-4c7a-963c-c1777b5322e3,M Wahyu Tri A,https://play-lh.googleusercontent.com/a-/ALV-UjWQtldMLVo9Ujmwm2D16mCoxIUBK1Iz6vTvgf2OhWFj_v-qfPUL,"Tolong perbaiki ikon lonceng (notifikasi) gapura. Di tampilan ada 28 notifikasi, tapi ketika dibuka kosong.",2,2,2.0.51,2021-10-06 07:03:59,,,2.0.51
f335e660-f229-40a0-947b-9bf7c4b049b6,Assyifa Aulia Putri,https://play-lh.googleusercontent.com/a/ACg8ocK99kZwGlt5_9Cn_gzOCWsBFng4FAimBtyvmzMI7XepDbMqew=mo,Mantap,5,0,2.0.45,2021-10-03 23:55:31,,,2.0.45
8d7947f5-557c-40ee-89fb-275c69b3269d,Nawal Kamilah,https://play-lh.googleusercontent.com/a-/ALV-UjWdUttB5khXFxGPXjSfAxwlzIUPFkT5jPbxF-iRJ2QO6-OFKu-j,Tolong tampilan pra aplikasi di persingkat. Terlalu banyak tampilan intro,4,25,2.0.51,2021-09-30 21:03:47,,,2.0.51
f889fe4e-282f-4b73-b8fb-27fcb4903ccc,Arya Fitri,https://play-lh.googleusercontent.com/a-/ALV-UjUDbeB1cXinxGRc1FmD0bPga7-qhHSyotHLfj6wa4UIQfvx1Cb7,Mantul,5,0,2.0.45,2021-09-29 09:27:06,,,2.0.45
541168f8-465a-4975-9069-e67effa01b67,Sera Fall,https://play-lh.googleusercontent.com/a/ACg8ocLjyy98PE2S_Gx_PABpGwzRfDYxlQ2TBXdMgNrXVNHvRjRY1w=mo,"Next update tambahin fitur missing mid, agar temen yang ketiduran tau kalo mau dirush sama dosen",5,2,2.0.51,2021-09-22 13:18:03,,,2.0.51
cba9822f-dded-4b5b-8386-3df9abfb4941,Ajeng Kusuma,https://play-lh.googleusercontent.com/a-/ALV-UjUbnUMlGIjUga0m-veME9Awxd46TaqCXC7myxgE6VL2VVIa-l__,Saat masuk aplikasi diharuskan mengisi nim dan sandi. Mungkin kedepannya bisa auto masuk tanpa harus memasukan nim dan sandi.,5,1,2.0.51,2021-09-22 08:19:44,,,2.0.51
2fc328a6-8af2-4eda-9117-a55e6cc71d89,Fahd abdullah fadilla,https://play-lh.googleusercontent.com/a/ACg8ocJ5HpW0Dm73Chu0BS7CbPtxfwhMUwPzkGbJ8wg8A6XnBqwLOT4=mo,Naise,3,0,2.0.51,2021-09-20 17:25:16,,,2.0.51
df33b314-4c9c-40eb-a910-6f50eef03e6e,Adita,https://play-lh.googleusercontent.com/a-/ALV-UjXFSWYFdKbFl79b7o99Ab3pxBkfrwFW9iXE3f3O_rOY0BBYfLh1Yw,"Terdapat kendala saat hendak login. Ketika kita sudah memasukkan email dan password lalu klik login, tidak langsung ke menu utama. Kadang ada yang harus keluar aplikasi dulu baru bisa masuk. Ada juga yang disuruh login kembali. Saya rasa tidak masalah login setiap masuk aplikasi asalkan sekali login langsung ke menu utama, jadi tidak harus login ulang atau menutup aplikasi terlebih dahulu. Terima kasih.",4,10,2.0.51,2021-09-14 08:48:58,,,2.0.51
733dc247-a280-4f8e-883c-0f9a2a0242a3,Dedy Gusra,https://play-lh.googleusercontent.com/a-/ALV-UjXzMZXDYvJrkj2YF35PqCIwfIRcN5zcm5lY2TosNKesMKHxTg,Bagus,5,0,2.0.51,2021-09-13 10:06:20,,,2.0.51
54853ea8-f111-4563-b9bf-9687cfc07aa6,Muhamad Reza,https://play-lh.googleusercontent.com/a-/ALV-UjV7ppZtqPHdiNlteJfIfkC6WIXDWbB2-AsCbQkxwvS458_BL6U2,"Pas mau absen tiap login jd error, terpaksa uninstall dan pindah ke siam web. Tolong ukt kami jgn cuma dipake ngecor bangunan tp buat perbaiki server siam sama aplikasi ini.",2,9,2.0.51,2021-09-08 08:51:14,,,2.0.51
35d693ae-158f-45c1-9468-e39b6b0a5d1d,Muhammad Ariq Mulya Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjW9ODQO80OWAaHpAoD7AvhEI6BzlVPQg3-QCE4J4OrrbhadMKk_,"Mohon untuk segera memperbaiki masalah login pada aplikasi ini, bahkan akses loginnya saja error 502",3,2,2.0.51,2021-09-08 08:20:35,,,2.0.51
aa8232a7-f413-488e-ba69-9c948d089bdc,Malik Fajar,https://play-lh.googleusercontent.com/a-/ALV-UjWjCIxhPmLen5q3qqCxfehv5ZPmrBdH9F6HlUyHglFxl8xqYTkt,Harus selalu login ulang setiap kali masuk apk,4,3,2.0.51,2021-09-08 07:13:32,,,2.0.51
2b11d771-e3fc-4dbd-ab3e-21a4c4bb81bc,Nadia Sakina,https://play-lh.googleusercontent.com/a-/ALV-UjXQbiFBLv0gRkEnvcSALFqvrWiQet116tOTSFCnINuZkIfIgyJiLQ,Perlu fitur notifikasi yang dengan suara yang mengagetkan,5,1,2.0.51,2021-09-06 06:37:18,,,2.0.51
23145ae1-19aa-4ff2-bae7-2296cd892230,Dadang Mulyadi,https://play-lh.googleusercontent.com/a-/ALV-UjU-7jr5Z4I8t4uPJzP9QfXvNVdgWyVn-VWzLNcFaZMsqqXMA019,Berfaedah,5,0,,2021-09-04 21:01:45,,,
bd535031-727c-44bf-87ee-7a3336318bdf,ramadhana PPP,https://play-lh.googleusercontent.com/a-/ALV-UjWJ8VqOU7qMggxcldw0byUhZHK0XauKoQ6drtUYQV3-WkWfzurF,"Tampilan sudah baik, namun terdapat permasalahan yang cuku mengganggu pengguna, yaitu untuk harus log in setiap membuka aplikasi, dimana aplikasi lainnya sudah dapat menyimpan info login, apabila fitur simpan info login dihadirkan maka akan sangat membantu dari pengguna aplikasi ini",3,22,2.0.51,2021-09-02 18:09:40,,,2.0.51
bf1286ea-1195-4c6e-a68a-2ed06bfbecc6,Sam Ithung,https://play-lh.googleusercontent.com/a-/ALV-UjVgL9ylmgWxeLD7YoJAQ6K_mrjBaCgofCukqVOCkMxAJXe1AqKxag,Udah baik tapi saya sarankan untuk apabila sudah log in tidak perlu auto log out sama mungkin untuk berita/informasi sering kali di-update apapun tentang lomba sampai informasi akademik,5,0,,2021-09-01 07:16:06,,,
8e42ff83-8633-40df-8347-09ee7558007b,Sangalikur Riski,https://play-lh.googleusercontent.com/a-/ALV-UjUnFejFS0ivjha-es9HYmKVyt55XsNSDEfXkH7NekrNTlFDp5U,"Butuh pengembangan lagi. Dana besar kok aplikasi kaya gini, banyak kekurangan. Mulai dr masalah login, presensi online susah muncul, dll",3,4,2.0.51,2021-08-31 18:16:56,,,2.0.51
e2e9fd4a-f206-4de8-8104-7b672b62fd13,Fayaz Hammam,https://play-lh.googleusercontent.com/a/ACg8ocKG0xe2G4xGQR9dixLpwJ0rA1Xg2U37gHKjXdbQVTi9dN7frg=mo,"gak bisa login, padahal email+password dah betul",1,1,2.0.48,2021-08-23 09:14:17,,,2.0.48
b929dce0-e309-4938-8595-1ee6f45d20b2,Adhinugraha Wirayudha Kusuma,https://play-lh.googleusercontent.com/a-/ALV-UjVrMBz_r6WLKim8-3XcRb2CxuFxGCuj68IHbGV0EueIWYTdtFs5,"Ditunggu untuk perbaikan dan peningkatan aplikasi Gapura UB, agar semakin memudahkan Mahasiswa. Terima kasih. (tambahan) Untuk yg tdk bsa login krna username/pass salah, bisa menuju ke bais.ub.ac.id lalu klik Sync IAM. Kemudian buka aplikasi Gapura UB. Semoga membantu :D",4,8,2.0.48,2021-08-22 21:28:58,,,2.0.48
0603bdef-da02-4ab0-a29e-07b821b74b5e,Ahmad Zidan Al Khoir,https://play-lh.googleusercontent.com/a-/ALV-UjU9FDuq4l6trb9bQDJ7E9RCYGswvXJkRJf9ndiglgLjp0Rn0qVRAA,"Gak bisa login, udah pake akun ub padahal",3,0,2.0.48,2021-08-22 15:44:51,,,2.0.48
0da51f7a-eb21-4b7e-a33e-e5599cf55626,Ananda Fazli Ihtizam,https://play-lh.googleusercontent.com/a-/ALV-UjUmOAAqT_OJPKkf7MVcopai04TDp-Ku-MbAmxP9EHsnyDrZAYtC,"Gimana nihh saya kok dak bisa log in padahal aku udah masukin usernam yang benar, tapi login di web bisaa",1,2,2.0.48,2021-08-20 18:43:19,,,2.0.48
5f4a0ca5-c831-4806-856c-7fbe8a869aea,Ananda Fitri,https://play-lh.googleusercontent.com/a-/ALV-UjWTlWPKllKieXhSCpsGe-9DIIqLjI7kcY9Xgl3rvOIaMS5UFFCuwg,"Kok saya mau log ij salah terus ya username sama sandinya Padahal itu udah bener masukin user sama sandinya,tetep gabisa masuk,mohon pencerahannya gimana ini:(",3,4,2.0.48,2021-08-18 20:00:46,,,2.0.48
8783bc13-670c-4a8e-9262-537fc917ac7b,Erika Dwi Amelia Rahmasari,https://play-lh.googleusercontent.com/a-/ALV-UjXxV0lpauzxOs-c1cBbFHfNazbTWvdZwireOQnuQofhuExv2yjENQ,Lop,5,0,,2021-08-14 14:29:52,,,
09ffa7d8-0046-4e72-8ebc-6eb185deee00,Tyas Utami Ningsih,https://play-lh.googleusercontent.com/a-/ALV-UjUabhXQn5nIxlRgQSt6qOGakESjmzcp2B-UjzuXfie-Tl9GwKw,"Gak bisa log in mosok, uda stgh tahun.. Coba log in d Web malah bisa.. Gmna ini min?",1,21,2.0.48,2021-08-09 20:24:55,,,2.0.48
828deba0-f60c-47d0-aad1-b56e6b610fe0,Richi Dwi Firmansyah,https://play-lh.googleusercontent.com/a-/ALV-UjWt82etyrGtMAgf8QiQoSKd31FSYm4CcwBWiog-_qcAWxzttlT-BA,So good,5,0,,2021-08-05 15:36:10,,,
f139c613-5c38-42ab-9e22-7f9c1f6f70f4,Gea Raditiniar Sutikno Putri,https://play-lh.googleusercontent.com/a/ACg8ocJVBgSKwS_9lfwZNwDXCtNed-OUFP3ebKuTdBUi_8DAK7lzwhkU=mo,bagus banget❤️,5,0,,2021-07-21 16:39:50,,,
7fad6a4e-16c3-443e-a31b-dd2d9c662426,Copper Jock,https://play-lh.googleusercontent.com/a/ACg8ocI7d7bPsNIdmewKU-ISHLPe5GgTsBsBKsv55QpviqPzSky41w=mo,"Kenapa ga bisa login, padahal email sama pass udah bener. Dicoba di web bisa",1,1,,2021-07-09 18:13:59,,,
dee5368e-6471-4043-90c1-cd776e4ca791,Evan Falach,https://play-lh.googleusercontent.com/a-/ALV-UjU92HjEtpbGPrWSwNctTzhJZGG09xuSiwW9yudMBYp-6CdpwSI,Saya log in dengan username dan password yg benar tp kok tetep gk bisa masuk ya.lalu saya uninstal dan download lagi tetap saja tidak bisa.lalu saya coba log in menggunakan NIM dan password nya juga tidak bisa.mohon bantuannya,2,25,2.0.45,2021-07-06 20:05:51,,,2.0.45
c4367235-3a48-45d0-808f-7c8f33b8ab62,Heru Purwanto Purwanto,https://play-lh.googleusercontent.com/a/ACg8ocJpDqzx7SoFIav8nZzG_ZFUX7KRkJVpxmTl1oGDn46aIbFDLQ=mo,Menyenangkan,5,0,2.0.45,2021-07-02 10:49:44,,,2.0.45
3b4c29ba-97b7-44b5-a2be-72d6d7b429b9,Maulana Lan,https://play-lh.googleusercontent.com/a-/ALV-UjU49t8EYQPByPrssobGbYO0s0hATuE9A1A2MW2BL2qMXbN-Q8A,Kok gk bisa daftar kuliah yah :(,2,0,2.0.45,2021-05-31 20:29:00,,,2.0.45
dc2e718f-d701-4aed-807a-6028222a4274,Feerenza,https://play-lh.googleusercontent.com/a-/ALV-UjVfmqp9z-GrcVOYe7OtSXFLlYFiaQs3TsrtYYAQc8FUsAg0RugCPQ,Mesti log out log out sendiri. Developernya tolong diurusin ini appnya sering banget error.,1,6,2.0.45,2021-05-31 19:28:08,,,2.0.45
41629f8d-5f77-4cb4-8a61-826b51dab0a4,Alfyasmin Shafa Aqilah,https://play-lh.googleusercontent.com/a-/ALV-UjWt3rZd9jUsdBGU0EPORbQZvftDDre6P3OBc-RBlSc4yR0wD2TI,"Sering logout sendiri, notif absen kadang muncul kadang nggak sampe absen 3x padahal aku masuk kuliah, terakhir kemaren udah masukin akun yg bener dibilang kesalahan, tp waktu masuk lewat web bisa",2,6,2.0.40,2021-05-31 07:25:23,,,2.0.40
