reviewId,content,score,at,sentiment,cleaned,stemming
84ecb4dd-4b06-40bd-8168-72ed17525eee,"Mohon diperbaiki lagi min, untuk presensi lewat siam terdapat kendala terus",3,2022-03-08 08:36:30,negatif,mohon diperbaiki lagi min untuk presensi lewat siam terdapat kendala terus,mohon baik min presensi lewat siam dapat kendala terus
3b6350ae-3f82-4517-8457-c1e008d03ab7,"Kadang bikin mangkel , tapi ya ok doang.",3,2022-03-08 07:48:44,netral,kadang bikin mangkel tapi ya ok doang,kadang bikin mangkel ya doang
3fc50bc9-1e89-4642-a491-dad91e09e09d,kurang,3,2022-03-07 17:51:01,negatif,kurang,kurang
6613578f-5067-45aa-aab3-10a117d7d6fb,"Om tolong om, mau absensi ada survei kesehatan, lama banget loading nya.. fix dong om",2,2022-03-07 11:37:18,negatif,om tolong om mau absensi ada survei kesehatan lama banget loading nya fix dong om,om om mau absensi survei sehat lama banget loading nya fix dong om
161ee629-6510-4a29-8e7d-95ef9a02ec41,Tolong diperbaiki ketika akan masuk selalu akunnya tidak tersimpan membuat kita harus login ulang setiap ingin absensi,1,2022-03-07 09:17:13,negatif,tolong diperbaiki ketika akan masuk selalu akunnya tidak tersimpan membuat kita harus login ulang setiap ingin absensi,baik akan masuk selalu akun simpan buat harus login ulang ingin absensi
489cac59-39e5-4ac1-a705-1807acaa8502,"Saya alpha 4 kali gara2 gak bisa absen, loading terus. Padahal saya cek jaringan lancar banget gak ada masalah. Tapi mau absen aja susah. 30 menit ditungguin gak selsai loadingnya sampe waktu absensi habis. Gimana ini tolong",1,2022-03-07 08:37:46,negatif,saya alpha kali gara gak bisa absen loading terus padahal saya cek jaringan lancar banget gak ada masalah tapi mau absen aja susah menit ditungguin gak selsai loadingnya sampe waktu absensi habis gimana ini tolong,alpha kali gara gak absen loading terus padahal cek jaring lancar banget gak masalah mau absen aja susah menit ditungguin gak selsai loadingnya sampe waktu absensi habis gimana tolong
e6795dd7-a5d2-47ed-b917-3cc46d260702,"Tiap mau absen harus login lagi, lama. Kemudian kenapa harus survei kesehatan tiap hari, bikin lebih lama lagi buat absen.",1,2022-03-04 08:09:52,negatif,tiap mau absen harus login lagi lama kemudian kenapa harus survei kesehatan tiap hari bikin lebih lama lagi buat absen,tiap mau absen login lama kemudian harus survei sehat tiap hari bikin lebih lama buat absen
37f2efa2-ebe5-41df-a67d-13fc2d7a9eaf,error terossssss,1,2022-03-04 08:06:32,negatif,error terossssss,error terossssss
446404ec-b2ee-40ce-8d29-48c361bdbe34,Loginnya gbisa dibuat selamanya gtu ya ?,4,2022-03-03 15:46:57,netral,loginnya gbisa dibuat selamanya gtu ya,loginnya gbisa buat lama gtu
0226c302-b1c3-4a16-8c12-569c560fc8ff,Good job,5,2022-03-03 05:22:06,positif,good job,good job
1b9ff080-d761-4231-8f7e-a94317e0ba8a,Mohon lebih ditingkatkan lagi fitur fiturnya dan lebih detail lagi ...,5,2022-03-02 18:37:37,netral,mohon lebih ditingkatkan lagi fitur fiturnya dan lebih detail lagi,mohon lebih tingkat fitur fiturnya lebih detail
9c6bcccf-863c-40c6-a86d-bd5b121b6394,Makin ribet pakainya. Mendingan yang versi dulu sekali,1,2022-03-01 11:29:59,negatif,makin ribet pakainya mendingan yang versi dulu sekali,makin ribet pakai mending versi dulu sekali
5dbb5276-5d45-4fb7-a66f-e89063ab716e,"Tolong djperbaiki, masa tiap buma harus login terus, dan udah 2× eror semingguan lebih",3,2022-02-25 22:30:53,negatif,tolong djperbaiki masa tiap buma harus login terus dan udah eror semingguan lebih,djperbaiki masa tiap buma login terus udah eror minggu lebih
8ae621a1-6c50-49c7-ba97-223965816c5c,"SURVEY KESEHATAN TERUS TIAP MAU ABSEN, PADAHAL UDAH NGISI TAPI TETEP AJA MUNCUL TIAP HARI, MANA SERVERNYA AMPAS, PADAHAL DOSEN CUMA NGASIH 5 MENIT BUAT ABSEN, ALHASIL JADI KELEWAT ABSEN GARA2 SURVEY KESEHATAN YANG SERVERNYA AMPAS, BAYAR UKT MAHAL2 TAPI FASILITAS KEK GINI, HADEHH",1,2022-02-25 09:51:39,negatif,survey kesehatan terus tiap mau absen padahal udah ngisi tapi tetep aja muncul tiap hari mana servernya ampas padahal dosen cuma ngasih menit buat absen alhasil jadi kelewat absen gara survey kesehatan yang servernya ampas bayar ukt mahal tapi fasilitas kek gini hadehh,survey sehat terus tiap mau absen padahal udah ngisi tetep aja muncul tiap hari mana servernya ampas padahal dosen cuma ngasih menit buat absen alhasil jadi lewat absen gara survey sehat servernya ampas bayar ukt mahal fasilitas kek gin hadehh
31ec578e-93b2-4942-a93c-c6bd40315194,susah banget buat absen,1,2022-02-25 07:20:26,negatif,susah banget buat absen,susah banget buat absen
040c1236-5096-44e9-b544-91b25376d4ea,Tolong diperbaiki masa habis login keluar aplikasi keluar2 sendiri jadi susah gk efesien. Untuk it ub tolong diperbaiki ya agar user nyaman,1,2022-02-22 08:40:52,negatif,tolong diperbaiki masa habis login keluar aplikasi keluar sendiri jadi susah gk efesien untuk it ub tolong diperbaiki ya agar user nyaman,baik masa habis login keluar aplikasi keluar sendiri jadi susah gk efesien it ub baik agar user nyaman
381211dd-a85d-4bc5-9722-121822c67b28,💙,5,2022-02-17 11:17:31,netral,,
b7ec6aa3-c4c2-4f23-ad5c-422732bea356,Kenapa harus login ulang setiap masuk?,1,2022-02-14 08:16:54,negatif,kenapa harus login ulang setiap masuk,harus login ulang masuk
2cb18f24-05be-416e-a9a4-83138a084575,Suka logout,2,2022-02-10 19:21:29,positif,suka logout,suka logout
0f06b151-fde0-48cd-b76a-69f0f8620eb5,"Setiap kali mau masuk harus login berkali-kali. Walaupun bisa remember password, tetapi agak terganggu karena sistem login nya yang terlalu lemot. Ada sekitar beberapa detik setelah masuk aplikasi baru kelempar ke halaman login. Saran saya tolong kasih opsi stay logged in supaya tidak repot² melakukan hal di atas.",3,2022-02-10 09:38:57,negatif,setiap kali mau masuk harus login berkali kali walaupun bisa remember password tetapi agak terganggu karena sistem login nya yang terlalu lemot ada sekitar beberapa detik setelah masuk aplikasi baru kelempar ke halaman login saran saya tolong kasih opsi stay logged in supaya tidak repot melakukan hal di atas,kali mau masuk login kali kali walaupun remember password agak ganggu sistem login nya terlalu lot sekitar beberapa detik masuk aplikasi baru lempar halaman login saran tolong kasih opsi stay logged in tidak repot laku di atas
22468397-dd8e-4db8-a757-e4e38314a8a9,"Sering banget harus login ulang, pas absen sering load terus... :(",2,2022-02-09 08:54:42,negatif,sering banget harus login ulang pas absen sering load terus,sering banget login ulang pas absen sering load terus
223b5053-1beb-4c44-9c79-6d3381ec5a59,Semangat,4,2021-12-25 15:38:56,netral,semangat,semangat
af7261c1-b15c-4965-96d3-78f16ca527e8,Ntaps,5,2021-12-18 02:23:56,positif,ntaps,ntaps
a4c61f72-9acd-4edf-a4e6-0b783ecfece9,"Mohon maaf aplikasinya mungkin bisa di perbaiki lagi ,karena tidak muncul notifikasi,akhirnya absensi saya kena alfa",2,2021-12-13 11:54:08,negatif,mohon maaf aplikasinya mungkin bisa di perbaiki lagi karena tidak muncul notifikasi akhirnya absensi saya kena alfa,mohon maaf aplikasi mungkin di baik karena muncul notifikasi akhir absensi kena alfa
3061ba05-fc62-4f0d-942a-c66443b643fe,harus log in bolak balik tiap buka aplikasinya,1,2021-12-01 11:11:49,negatif,harus log in bolak balik tiap buka aplikasinya,log in bolak balik tiap buka aplikasi
a57ff104-2bd9-4270-b9f4-1eddb92696cb,"Menyusahkan untuk login kembali, sangat tidak efisien, dan juga suka log in error. Semoga kedepannya untuk perihal log in kembali dapat di perbaiki karna tidak nyaman.",1,2021-11-30 10:34:09,negatif,menyusahkan untuk login kembali sangat tidak efisien dan juga suka log in error semoga kedepannya untuk perihal log in kembali dapat di perbaiki karna tidak nyaman,susah login sangat efisien juga suka log in error moga depan perihal log in dapat baik karna nyaman
9acc2bf8-ab09-4c61-a8f3-4cf2968798da,Alhamdulillah,5,2021-11-27 07:41:10,netral,alhamdulillah,alhamdulillah
f9c994f8-a4a2-42ea-9231-dcf6cf934006,"Kurang praktis karena harus login ulang tiap masuk ke aplikasi, kadang udah login malah keluar sendiri ke halaman awal",1,2021-11-25 11:28:30,negatif,kurang praktis karena harus login ulang tiap masuk ke aplikasi kadang udah login malah keluar sendiri ke halaman awal,kurang praktis harus login ulang tiap masuk aplikasi kadang udah login malah keluar sendiri halaman awal
eac711c2-6ab3-4f85-b1a5-01d555405d3d,"Mohon maaf, mengapa ya akhir akhir ini notifikasi presensi dari gapura tidak muncul? Terimakasih",4,2021-10-07 11:44:47,negatif,mohon maaf mengapa ya akhir akhir ini notifikasi presensi dari gapura tidak muncul terimakasih,mohon maaf ya akhir akhir notifikasi presensi gapura muncul terimakasih
d88bf1f3-ddf0-4c7a-963c-c1777b5322e3,"Tolong perbaiki ikon lonceng (notifikasi) gapura. Di tampilan ada 28 notifikasi, tapi ketika dibuka kosong.",2,2021-10-06 07:03:59,negatif,tolong perbaiki ikon lonceng notifikasi gapura di tampilan ada notifikasi tapi ketika dibuka kosong,baik ikon lonceng notifikasi gapura tampil notifikasi ketika buka kosong
f335e660-f229-40a0-947b-9bf7c4b049b6,Mantap,5,2021-10-03 23:55:31,positif,mantap,mantap
8d7947f5-557c-40ee-89fb-275c69b3269d,Tolong tampilan pra aplikasi di persingkat. Terlalu banyak tampilan intro,4,2021-09-30 21:03:47,negatif,tolong tampilan pra aplikasi di persingkat terlalu banyak tampilan intro,tampil pra aplikasi singkat terlalu banyak tampil intro
f889fe4e-282f-4b73-b8fb-27fcb4903ccc,Mantul,5,2021-09-29 09:27:06,positif,mantul,mantul
541168f8-465a-4975-9069-e67effa01b67,"Next update tambahin fitur missing mid, agar temen yang ketiduran tau kalo mau dirush sama dosen",5,2021-09-22 13:18:03,netral,next update tambahin fitur missing mid agar temen yang ketiduran tau kalo mau dirush sama dosen,next update tambahin fitur missing mid temen tidur tau kalo mau dirush sama dosen
cba9822f-dded-4b5b-8386-3df9abfb4941,Saat masuk aplikasi diharuskan mengisi nim dan sandi. Mungkin kedepannya bisa auto masuk tanpa harus memasukan nim dan sandi.,5,2021-09-22 08:19:44,netral,saat masuk aplikasi diharuskan mengisi nim dan sandi mungkin kedepannya bisa auto masuk tanpa harus memasukan nim dan sandi,masuk aplikasi harus isi nim sandi mungkin depan auto masuk harus pasu nim sandi
2fc328a6-8af2-4eda-9117-a55e6cc71d89,Naise,3,2021-09-20 17:25:16,positif,naise,naise
df33b314-4c9c-40eb-a910-6f50eef03e6e,"Terdapat kendala saat hendak login. Ketika kita sudah memasukkan email dan password lalu klik login, tidak langsung ke menu utama. Kadang ada yang harus keluar aplikasi dulu baru bisa masuk. Ada juga yang disuruh login kembali. Saya rasa tidak masalah login setiap masuk aplikasi asalkan sekali login langsung ke menu utama, jadi tidak harus login ulang atau menutup aplikasi terlebih dahulu. Terima kasih.",4,2021-09-14 08:48:58,negatif,terdapat kendala saat hendak login ketika kita sudah memasukkan email dan password lalu klik login tidak langsung ke menu utama kadang ada yang harus keluar aplikasi dulu baru bisa masuk ada juga yang disuruh login kembali saya rasa tidak masalah login setiap masuk aplikasi asalkan sekali login langsung ke menu utama jadi tidak harus login ulang atau menutup aplikasi terlebih dahulu terima kasih,dapat kendala hendak login kita masuk email password lalu klik login langsung menu utama kadang keluar aplikasi dulu baru masuk juga yang suruh login saya rasa masalah login masuk aplikasi asal sekali login langsung menu utama jadi harus login ulang tutup aplikasi lebih terima kasih
733dc247-a280-4f8e-883c-0f9a2a0242a3,Bagus,5,2021-09-13 10:06:20,positif,bagus,bagus
54853ea8-f111-4563-b9bf-9687cfc07aa6,"Pas mau absen tiap login jd error, terpaksa uninstall dan pindah ke siam web. Tolong ukt kami jgn cuma dipake ngecor bangunan tp buat perbaiki server siam sama aplikasi ini.",2,2021-09-08 08:51:14,negatif,pas mau absen tiap login jd error terpaksa uninstall dan pindah ke siam web tolong ukt kami jgn cuma dipake ngecor bangunan tp buat perbaiki server siam sama aplikasi ini,pas mau absen tiap login jd error paksa uninstall pindah siam web ukt jgn cuma dipake ngecor bangun tp buat baik server siam sama aplikasi
35d693ae-158f-45c1-9468-e39b6b0a5d1d,"Mohon untuk segera memperbaiki masalah login pada aplikasi ini, bahkan akses loginnya saja error 502",3,2021-09-08 08:20:35,negatif,mohon untuk segera memperbaiki masalah login pada aplikasi ini bahkan akses loginnya saja error,mohon segera baik masalah login aplikasi bahkan akses loginnya error
aa8232a7-f413-488e-ba69-9c948d089bdc,Harus selalu login ulang setiap kali masuk apk,4,2021-09-08 07:13:32,negatif,harus selalu login ulang setiap kali masuk apk,selalu login ulang kali masuk apk
2b11d771-e3fc-4dbd-ab3e-21a4c4bb81bc,Perlu fitur notifikasi yang dengan suara yang mengagetkan,5,2021-09-06 06:37:18,netral,perlu fitur notifikasi yang dengan suara yang mengagetkan,perlu fitur notifikasi dengan suara kaget
23145ae1-19aa-4ff2-bae7-2296cd892230,Berfaedah,5,2021-09-04 21:01:45,positif,berfaedah,faedah
bd535031-727c-44bf-87ee-7a3336318bdf,"Tampilan sudah baik, namun terdapat permasalahan yang cuku mengganggu pengguna, yaitu untuk harus log in setiap membuka aplikasi, dimana aplikasi lainnya sudah dapat menyimpan info login, apabila fitur simpan info login dihadirkan maka akan sangat membantu dari pengguna aplikasi ini",3,2021-09-02 18:09:40,negatif,tampilan sudah baik namun terdapat permasalahan yang cuku mengganggu pengguna yaitu untuk harus log in setiap membuka aplikasi dimana aplikasi lainnya sudah dapat menyimpan info login apabila fitur simpan info login dihadirkan maka akan sangat membantu dari pengguna aplikasi ini,tampil baik dapat masalah cuku ganggu guna untuk log in buka aplikasi aplikasi lain dapat simpan info login apabila fitur simpan info login hadir akan sangat bantu guna aplikasi
bf1286ea-1195-4c6e-a68a-2ed06bfbecc6,Udah baik tapi saya sarankan untuk apabila sudah log in tidak perlu auto log out sama mungkin untuk berita/informasi sering kali di-update apapun tentang lomba sampai informasi akademik,5,2021-09-01 07:16:06,netral,udah baik tapi saya sarankan untuk apabila sudah log in tidak perlu auto log out sama mungkin untuk berita informasi sering kali di update apapun tentang lomba sampai informasi akademik,udah baik saya saran apabila log in perlu auto log out sama mungkin berita informasi sering kali update apa lomba informasi akademik
8e42ff83-8633-40df-8347-09ee7558007b,"Butuh pengembangan lagi. Dana besar kok aplikasi kaya gini, banyak kekurangan. Mulai dr masalah login, presensi online susah muncul, dll",3,2021-08-31 18:16:56,negatif,butuh pengembangan lagi dana besar kok aplikasi kaya gini banyak kekurangan mulai dr masalah login presensi online susah muncul dll,butuh kembang dana besar kok aplikasi kaya gin banyak kurang mulai dr masalah login presensi online susah muncul
e2e9fd4a-f206-4de8-8104-7b672b62fd13,"gak bisa login, padahal email+password dah betul",1,2021-08-23 09:14:17,negatif,gak bisa login padahal email password dah betul,gak login padahal email password dah betul
b929dce0-e309-4938-8595-1ee6f45d20b2,"Ditunggu untuk perbaikan dan peningkatan aplikasi Gapura UB, agar semakin memudahkan Mahasiswa. Terima kasih. (tambahan) Untuk yg tdk bsa login krna username/pass salah, bisa menuju ke bais.ub.ac.id lalu klik Sync IAM. Kemudian buka aplikasi Gapura UB. Semoga membantu :D",4,2021-08-22 21:28:58,netral,ditunggu untuk perbaikan dan peningkatan aplikasi gapura ub agar semakin memudahkan mahasiswa terima kasih tambahan untuk yg tdk bsa login krna username pass salah bisa menuju ke bais ub ac id lalu klik sync iam kemudian buka aplikasi gapura ub semoga membantu d,tunggu baik tingkat aplikasi gapura ub makin mudah mahasiswa terima kasih tambah yg tdk bsa login krna username pass salah tuju bais ub ac id lalu klik sync iam kemudian buka aplikasi gapura ub moga bantu d
0603bdef-da02-4ab0-a29e-07b821b74b5e,"Gak bisa login, udah pake akun ub padahal",3,2021-08-22 15:44:51,negatif,gak bisa login udah pake akun ub padahal,gak login udah pake akun ub padahal
0da51f7a-eb21-4b7e-a33e-e5599cf55626,"Gimana nihh saya kok dak bisa log in padahal aku udah masukin usernam yang benar, tapi login di web bisaa",1,2021-08-20 18:43:19,negatif,gimana nihh saya kok dak bisa log in padahal aku udah masukin usernam yang benar tapi login di web bisaa,gimana nihh kok dak log in padahal aku udah masukin usernam benar login web bisaa
5f4a0ca5-c831-4806-856c-7fbe8a869aea,"Kok saya mau log ij salah terus ya username sama sandinya Padahal itu udah bener masukin user sama sandinya,tetep gabisa masuk,mohon pencerahannya gimana ini:(",3,2021-08-18 20:00:46,negatif,kok saya mau log ij salah terus ya username sama sandinya padahal itu udah bener masukin user sama sandinya tetep gabisa masuk mohon pencerahannya gimana ini,kok mau log ij salah terus username sama sandi padahal udah bener masukin user sama sandi tetep gabisa masuk mohon cerah gimana
8783bc13-670c-4a8e-9262-537fc917ac7b,Lop,5,2021-08-14 14:29:52,netral,lop,lop
09ffa7d8-0046-4e72-8ebc-6eb185deee00,"Gak bisa log in mosok, uda stgh tahun.. Coba log in d Web malah bisa.. Gmna ini min?",1,2021-08-09 20:24:55,negatif,gak bisa log in mosok uda stgh tahun coba log in d web malah bisa gmna ini min,gak log in mosok uda stgh tahun coba log in d web malah gmna min
828deba0-f60c-47d0-aad1-b56e6b610fe0,So good,5,2021-08-05 15:36:10,positif,so good,so good
f139c613-5c38-42ab-9e22-7f9c1f6f70f4,bagus banget❤️,5,2021-07-21 16:39:50,positif,bagus banget,bagus banget
7fad6a4e-16c3-443e-a31b-dd2d9c662426,"Kenapa ga bisa login, padahal email sama pass udah bener. Dicoba di web bisa",1,2021-07-09 18:13:59,negatif,kenapa ga bisa login padahal email sama pass udah bener dicoba di web bisa,ga login padahal email sama pass udah bener coba web
dee5368e-6471-4043-90c1-cd776e4ca791,Saya log in dengan username dan password yg benar tp kok tetep gk bisa masuk ya.lalu saya uninstal dan download lagi tetap saja tidak bisa.lalu saya coba log in menggunakan NIM dan password nya juga tidak bisa.mohon bantuannya,2,2021-07-06 20:05:51,negatif,saya log in dengan username dan password yg benar tp kok tetep gk bisa masuk ya lalu saya uninstal dan download lagi tetap saja tidak bisa lalu saya coba log in menggunakan nim dan password nya juga tidak bisa mohon bantuannya,log in username password yg benar tp kok tetep gk masuk lalu uninstal download tetap tidak lalu coba log in guna nim password nya tidak mohon bantu
c4367235-3a48-45d0-808f-7c8f33b8ab62,Menyenangkan,5,2021-07-02 10:49:44,positif,menyenangkan,senang
3b4c29ba-97b7-44b5-a2be-72d6d7b429b9,Kok gk bisa daftar kuliah yah :(,2,2021-05-31 20:29:00,negatif,kok gk bisa daftar kuliah yah,kok gk daftar kuliah yah
dc2e718f-d701-4aed-807a-6028222a4274,Mesti log out log out sendiri. Developernya tolong diurusin ini appnya sering banget error.,1,2021-05-31 19:28:08,negatif,mesti log out log out sendiri developernya tolong diurusin ini appnya sering banget error,mesti log out log out sendiri developer diurusin appnya sering banget error
41629f8d-5f77-4cb4-8a61-826b51dab0a4,"Sering logout sendiri, notif absen kadang muncul kadang nggak sampe absen 3x padahal aku masuk kuliah, terakhir kemaren udah masukin akun yg bener dibilang kesalahan, tp waktu masuk lewat web bisa",2,2021-05-31 07:25:23,negatif,sering logout sendiri notif absen kadang muncul kadang nggak sampe absen x padahal aku masuk kuliah terakhir kemaren udah masukin akun yg bener dibilang kesalahan tp waktu masuk lewat web bisa,sering logout sendiri notif absen kadang muncul kadang sampe absen x padahal aku masuk kuliah akhir kemaren udah masukin akun yg bener bilang salah tp waktu masuk lewat web
8ce646e8-c83c-4a3e-b2fb-946cbc277dda,Lebih bermanfaat,5,2021-05-24 08:13:02,positif,lebih bermanfaat,lebih manfaat
00fefda7-08e9-4b06-87f0-ff3a82d16721,"Min maaf ini saya ada bug, ada di tiap satu pelajaran tahun ini saya sudah absen. Lalu saya lihat absennya sudah didata, namun ketika esok harinya saya lihat absen sayaenjadi alpha. Tolong bantuannya 🙏",1,2021-05-22 07:52:12,negatif,min maaf ini saya ada bug ada di tiap satu pelajaran tahun ini saya sudah absen lalu saya lihat absennya sudah didata namun ketika esok harinya saya lihat absen sayaenjadi alpha tolong bantuannya,min maaf bug di tiap satu ajar tahun absen lalu saya lihat absen data ketika esok hari saya lihat absen sayaenjadi alpha bantu
23506ded-c7dc-4e5e-b03a-638cec8104a9,Mantab,5,2021-05-19 10:16:52,positif,mantab,mantab
e0b1d3f3-924f-4ff9-b3c5-0c3f104648f0,sip lancar,5,2021-05-07 04:59:55,positif,sip lancar,sip lancar
bc7e01bb-c04c-4595-8dae-b4192c8aa8f0,Lokasi ku gak bisa di buka,5,2021-05-05 11:55:33,negatif,lokasi ku gak bisa di buka,lokasi ku gak di buka
becc4dc8-a345-4465-9bbb-cfa4c73ddc67,Sering error mulu ih app nya,1,2021-05-04 14:41:55,negatif,sering error mulu ih app nya,sering error mulu ih app nya
89ab55b2-780e-4156-b5e7-731f145ca578,"Tiap masuk aplikasi harus login lagi, tidak efektif. Mohon diperbaiki.",2,2021-05-04 14:31:36,negatif,tiap masuk aplikasi harus login lagi tidak efektif mohon diperbaiki,tiap masuk aplikasi login tidak efektif mohon baik
5423012a-d57a-40f8-9ce8-a6c2d4e18ddd,Suka logout sendiri,2,2021-04-22 10:10:42,negatif,suka logout sendiri,suka logout sendiri
bb2691ad-aa4b-4f17-9ab1-7e8571ff3828,Setiap buka app harus login terus,4,2021-04-11 12:17:09,negatif,setiap buka app harus login terus,buka app login terus
39310ed2-9674-4f52-b2f5-1986deebe13d,"Benerin dong, sering logout sendiri, udah log in malah suruh log in lagi.",1,2021-03-31 11:38:16,negatif,benerin dong sering logout sendiri udah log in malah suruh log in lagi,benerin dong sering logout sendiri udah log in malah suruh log in
21f0242a-cce1-4a87-8353-9391dc73034c,Terlalu sering log out sendiri,1,2021-03-25 12:10:34,negatif,terlalu sering log out sendiri,terlalu sering log out sendiri
d082d232-8d13-484a-b058-9aa4f1ad4195,"Sering log out sendiri, ganggu bgt",1,2021-03-25 12:08:38,negatif,sering log out sendiri ganggu bgt,sering log out sendiri ganggu bgt
ede9f9e1-aaf5-4571-85f3-833aa0aeed9d,Viturnya tidak bagus. Harus diperbaiki terutama presensi absen.,1,2021-03-18 15:03:12,negatif,viturnya tidak bagus harus diperbaiki terutama presensi absen,viturnya bagus baik utama presensi absen
6140cbf0-ec62-4740-9778-c67d4c2a3d5a,Aplikasi yg sangat membantu mahasiswa UB.,5,2021-03-17 09:36:39,positif,aplikasi yg sangat membantu mahasiswa ub,aplikasi yg sangat bantu mahasiswa ub
6eac6c4f-33d8-45f5-9cb7-ce299d6d0787,Bagus,5,2021-03-02 18:02:48,positif,bagus,bagus
191f38ed-2e1a-4b97-98b4-d72916ce6183,"Terkadang masih suka logout sendiri, sehingga harus login ulang dan itu sangat membuang-buang waktu. Sudah tiga kali saya telat absen karena hal tersebut. Mohon diperbaiki.",3,2021-02-25 05:47:37,negatif,terkadang masih suka logout sendiri sehingga harus login ulang dan itu sangat membuang buang waktu sudah tiga kali saya telat absen karena hal tersebut mohon diperbaiki,terkadang suka logout sendiri harus login ulang itu sangat buang buang waktu tiga kali telat absen hal sebut mohon baik
42b5549f-98bd-4ea0-b1bf-e5d02a2f6114,Gapura kurang uptodate,3,2021-02-21 17:54:08,negatif,gapura kurang uptodate,gapura kurang uptodate
6874ba51-6467-4aa4-9c36-b5a4711356ed,"min di gapura, kenapa gak sekalian di tambah menu adminstrasi akademik, misal permohonan surat aktif kuliah",5,2021-02-17 04:40:46,netral,min di gapura kenapa gak sekalian di tambah menu adminstrasi akademik misal permohonan surat aktif kuliah,min gapura gak sekali tambah menu adminstrasi akademik misal mohon surat aktif kuliah
a32e6385-156c-43f7-a7fe-e174e836fcf0,👍,4,2021-02-14 18:40:28,positif,,
60e13aad-2396-42ed-b0ac-a5733ec6126e,"Kenapa saya tidak bisa login ya? Ada keterangan ""Mohon maaf, terjadi kesalahan saat login"", padahal sinyal sudah memadai",3,2021-02-07 17:16:41,negatif,kenapa saya tidak bisa login ya ada keterangan mohon maaf terjadi kesalahan saat login padahal sinyal sudah memadai,saya bisa login ada terang mohon maaf jadi salah login padahal sinyal pada
c8d292a9-e102-4cf1-8b9e-3df294d4adb7,"Untuk device samsung s20+ tidak bisa login pake akun ub, padahal di device lain bisa",2,2021-02-07 17:14:32,negatif,untuk device samsung s tidak bisa login pake akun ub padahal di device lain bisa,device samsung s bisa login pake akun ub padahal device bisa
428926b2-c867-47ac-baaa-0c939f8e555d,Bagus,5,2021-02-07 12:56:20,positif,bagus,bagus
c9f39f4f-856f-4fb5-9474-fb9d25f10f00,Memudahkan untuk absen online dsb,5,2021-02-04 07:50:26,positif,memudahkan untuk absen online dsb,mudah absen online
83e4a80f-241a-4059-915b-12ed9a3c8712,"Untuk HP samsung S20 ultra, untuk login dengan akun UB selalu gagal, mohon diperbaiki",1,2021-01-18 14:43:51,negatif,untuk hp samsung s ultra untuk login dengan akun ub selalu gagal mohon diperbaiki,hp samsung s ultra login akun ub selalu gagal mohon baik
4dbc2b96-e05a-4ab5-947b-ab79c6cfd190,"Kalau bisa kasih notifikasi setiap ada hal penting dong, seperti kelas, absensi atau lainnya... Sekelas TIK UB harusnya ini hal kecil",5,2021-01-11 10:30:06,negatif,kalau bisa kasih notifikasi setiap ada hal penting dong seperti kelas absensi atau lainnya sekelas tik ub harusnya ini hal kecil,kalau kasih notifikasi ada penting dong kelas absensi lain kelas tik ub harus hal kecil
cb96b81c-cf14-426b-bdb0-51aef239270a,"Sering Down Sering Error gajelas, + udah absen malah dikasih alfa, di kasih alfa hari kamis, eh di siam dosen malah hari rabu, aneh Ngasih alfa yg absen dah salah, alfa yg dikasih salah hari juga, :'/",1,2021-01-04 18:18:12,negatif,sering down sering error gajelas udah absen malah dikasih alfa di kasih alfa hari kamis eh di siam dosen malah hari rabu aneh ngasih alfa yg absen dah salah alfa yg dikasih salah hari juga,sering down sering error gajelas udah absen malah kasih alfa kasih alfa hari kamis eh siam dosen malah hari rabu aneh ngasih alfa yg absen dah salah alfa yg kasih salah hari
27d21b8d-bd01-4676-8b75-4eb33894b0ce,"Kok susah ya masuknya, error terus",3,2021-01-01 10:36:26,negatif,kok susah ya masuknya error terus,kok susah masuk error terus
6386274c-71cb-4d73-a0f3-cd44f1d61ca9,"Keep id nya dong jangan suruh log in berkala gitu, apa bedanya dengan pake web. Saya pake aplikasi karena pengen praktis, bukan tetep ribet di aplikasi yang berbeda (chrome & gapura). Dan harusnya ada notifikasi setiap mendekati jadwal kuliah atau ada absensi dan linknya harusnya bisa di copy.",3,2020-12-18 16:25:07,negatif,keep id nya dong jangan suruh log in berkala gitu apa bedanya dengan pake web saya pake aplikasi karena pengen praktis bukan tetep ribet di aplikasi yang berbeda chrome gapura dan harusnya ada notifikasi setiap mendekati jadwal kuliah atau ada absensi dan linknya harusnya bisa di copy,keep id nya dong jangan suruh log in kala gitu apa beda pake web pake aplikasi ken praktis bukan tetep ribet aplikasi beda chrome gapura harus notifikasi dekat jadwal kuliah ada absensi linknya harus di copy
88912aaa-c243-4a19-a1cd-013d5517758e,"Berikan notufikasi saat ada absen muncul,dan saat membuka apk langsung masuk dengan akun yg tersimpan ,terlalu sering eror jd harus masuk lg menggunakan nim ulang",3,2020-12-18 14:02:44,negatif,berikan notufikasi saat ada absen muncul dan saat membuka apk langsung masuk dengan akun yg tersimpan terlalu sering eror jd harus masuk lg menggunakan nim ulang,ikan notufikasi ada absen muncul saat buka apk langsung masuk akun yg simpan terlalu sering eror jd masuk lg guna nim ulang
